"id","model","year","transmission","mileage","fueltype","tax","mpg","engineSize"
17901,"Ka+",2017,"Manual",16315,"Petrol",30,57.7,1.2
5087,"Fiesta",2018,"Manual",17878,"Petrol",145,64.2,1.1
15327,"C-MAX",2017,"Manual",21467,"Diesel",20,68.9,1.5
8452,"Focus",2017,"Manual",26340,"Petrol",145,61.4,1
16166,"Fiesta",2017,"Manual",27833,"Petrol",150,62.8,1
2432,"Focus",2019,"Manual",9557,"Petrol",145,60.1,1
11305,"Fiesta",2017,"Manual",25999,"Petrol",145,64.2,1.1
5800,"Fiesta",2019,"Manual",16862,"Petrol",145,60.1,1
1599,"Ka+",2017,"Manual",29000,"Petrol",145,57.7,1.2
4848,"Focus",2019,"Automatic",11834,"Diesel",145,64.2,2
1783,"Fiesta",2017,"Manual",20965,"Petrol",145,65.7,1
3754,"Edge",2016,"Manual",44947,"Diesel",160,48.7,2
6473,"EcoSport",2018,"Manual",12000,"Petrol",145,53.3,1
8765,"Focus",2019,"Manual",10263,"Petrol",145,58.9,1
17702,"C-MAX",2019,"Automatic",4000,"Petrol",145,36.7,1.5
11880,"Fiesta",2018,"Manual",9003,"Petrol",145,58.9,1
3598,"Focus",2019,"Manual",1152,"Petrol",145,60.1,1
2352,"Fiesta",2018,"Manual",13802,"Petrol",145,58.9,1
15360,"Kuga",2017,"Manual",33808,"Diesel",150,54.3,2
17475,"Focus",2018,"Manual",11913,"Petrol",145,58.9,1
13267,"EcoSport",2018,"Manual",23638,"Petrol",145,54.3,1
7654,"Focus",2014,"Manual",34457,"Petrol",235,39.2,2
664,"Fiesta",2019,"Manual",8389,"Petrol",145,60.1,1
5015,"Fiesta",2013,"Manual",45180,"Petrol",0,65.7,1
15701,"Edge",2017,"Manual",53204,"Diesel",160,48.7,2
7775,"Focus",2017,"Manual",17398,"Diesel",0,74.3,1.5
11039,"C-MAX",2016,"Manual",50550,"Petrol",165,44.1,1.6
5345,"Galaxy",2017,"Manual",38609,"Diesel",125,56.5,2
6204,"Kuga",2016,"Manual",33608,"Diesel",125,60.1,2
9083,"C-MAX",2017,"Manual",8832,"Petrol",160,44.1,1.6
7635,"Fiesta",2016,"Manual",35261,"Petrol",0,65.7,1
5067,"Focus",2018,"Manual",14398,"Petrol",145,41.5,2
3843,"Focus",2018,"Manual",12928,"Petrol",145,57.7,1
1681,"EcoSport",2019,"Manual",1190,"Petrol",145,52.3,1
756,"Fiesta",2019,"Manual",10032,"Petrol",145,58.9,1
12996,"Fiesta",2019,"Manual",10,"Petrol",145,55.4,1.1
16243,"KA",2012,"Manual",86667,"Petrol",30,57.7,1.2
3934,"Kuga",2017,"Manual",22139,"Diesel",30,64.2,1.5
15211,"Fiesta",2018,"Manual",19510,"Petrol",150,65.7,1
15593,"Fiesta",2018,"Manual",29033,"Petrol",145,64.2,1.1
15993,"Fiesta",2014,"Manual",28694,"Petrol",30,54.3,1.2
5071,"Fiesta",2017,"Manual",26325,"Petrol",150,65.7,1
10245,"Ka+",2018,"Manual",25000,"Petrol",145,47.9,1.2
12586,"Focus",2018,"Manual",15476,"Petrol",145,57.7,1
16744,"Fiesta",2017,"Manual",8758,"Petrol",125,54.3,1.2
12907,"EcoSport",2018,"Manual",4036,"Petrol",145,53.3,1
2255,"Fiesta",2019,"Manual",200,"Petrol",145,58.9,1
8632,"Kuga",2018,"Manual",17119,"Diesel",150,64.2,1.5
9654,"Focus",2017,"Semi-Auto",39900,"Diesel",145,74.3,1.5
6998,"Focus",2019,"Automatic",5900,"Diesel",145,74.3,1.5
9310,"Kuga",2019,"Manual",12000,"Diesel",145,39.2,2
2786,"Mondeo",2017,"Manual",27776,"Diesel",145,64.2,2
4089,"Focus",2018,"Manual",13864,"Petrol",145,60.1,1
10018,"Focus",2018,"Manual",13518,"Petrol",145,57.7,1
5878,"Fiesta",2018,"Manual",14305,"Petrol",145,56.5,1
1499,"Fiesta",2018,"Manual",13278,"Petrol",145,62.8,1
6566,"KA",2013,"Manual",32900,"Petrol",30,57.7,1.2
3534,"Focus",2014,"Manual",70584,"Petrol",30,56.5,1
10418,"Fiesta",2018,"Manual",5755,"Petrol",150,64.2,1.1
6437,"EcoSport",2016,"Manual",2700,"Petrol",125,53.3,1
1175,"EcoSport",2018,"Manual",10000,"Petrol",145,54.3,1
12050,"Fiesta",2019,"Manual",1044,"Petrol",145,60.1,1
3707,"B-MAX",2015,"Manual",23266,"Diesel",0,74.4,1.5
5405,"Fiesta",2017,"Manual",27107,"Petrol",145,65.7,1
11012,"Fiesta",2019,"Manual",50,"Petrol",145,58.9,1
6930,"Fiesta",2017,"Manual",52075,"Petrol",125,54.3,1.2
2645,"Focus",2017,"Semi-Auto",47018,"Petrol",145,51.4,1
15645,"Fiesta",2018,"Manual",14425,"Petrol",145,55.4,1.1
795,"Fiesta",2019,"Manual",14337,"Petrol",145,58.9,1
4977,"Fiesta",2017,"Manual",26081,"Petrol",145,62.8,1
9882,"EcoSport",2017,"Semi-Auto",62152,"Petrol",160,44.8,1.5
503,"Focus",2016,"Manual",21243,"Petrol",20,60.1,1
14072,"Fiesta",2018,"Automatic",15074,"Petrol",145,48.7,1
2309,"Fiesta",2018,"Manual",10349,"Petrol",150,65.7,1
5998,"Fiesta",2019,"Manual",5478,"Petrol",145,58.9,1
14867,"Kuga",2016,"Automatic",53930,"Diesel",150,52.3,2
4835,"Fiesta",2016,"Manual",24859,"Petrol",0,65.7,1
14398,"Focus",2019,"Automatic",3588,"Petrol",145,39.2,1.5
17762,"Focus",2005,"Automatic",87908,"Petrol",265,36.7,1.6
16988,"Fusion",2008,"Manual",105000,"Petrol",200,42.8,1.6
6273,"Focus",2016,"Manual",16107,"Diesel",20,67.3,2
7766,"Kuga",2017,"Manual",21730,"Diesel",145,60.1,2
2140,"Ka+",2018,"Manual",6043,"Petrol",150,48.7,1.2
2113,"Grand C-MAX",2016,"Semi-Auto",52126,"Diesel",30,58.9,1.5
17868,"EcoSport",2017,"Manual",32764,"Diesel",30,64.2,1.5
6187,"Fiesta",2018,"Manual",10837,"Petrol",145,65.7,1
6601,"Fiesta",2013,"Manual",33172,"Petrol",30,54.3,1.2
10956,"Fiesta",2020,"Manual",58,"Petrol",145,55.4,1
2675,"Grand C-MAX",2017,"Manual",36658,"Diesel",150,64.2,1.5
8787,"Focus",2019,"Manual",9083,"Petrol",145,60.1,1
17830,"Galaxy",2017,"Automatic",6989,"Diesel",150,52.3,2
3422,"Fiesta",2018,"Manual",9343,"Petrol",145,65.7,1
3309,"Fiesta",2013,"Manual",26700,"Petrol",30,54.3,1.2
10711,"Fiesta",2015,"Manual",30000,"Petrol",145,47.9,1.6
14848,"C-MAX",2017,"Manual",21973,"Diesel",145,68.9,1.5
7684,"Focus",2019,"Manual",3379,"Petrol",145,58.9,1
10666,"Fiesta",2017,"Manual",9918,"Petrol",0,65.7,1
14326,"Grand C-MAX",2016,"Manual",31860,"Diesel",30,64.2,1.5
16029,"Fiesta",2018,"Manual",24664,"Diesel",145,55.4,1.5
2834,"Focus",2015,"Manual",35938,"Petrol",20,61.4,1
7579,"B-MAX",2016,"Manual",12309,"Diesel",0,74.4,1.5
14399,"Focus",2019,"Automatic",3720,"Diesel",145,64.2,2
7393,"Fiesta",2017,"Semi-Auto",10713,"Petrol",145,54.3,1
8760,"Focus",2018,"Automatic",12315,"Petrol",145,50.4,1
11679,"Fiesta",2019,"Manual",7036,"Petrol",145,58.9,1
8287,"Fiesta",2016,"Manual",55092,"Petrol",0,65.7,1
107,"Tourneo Connect",2017,"Manual",16310,"Petrol",125,50.4,1
2448,"Fiesta",2016,"Manual",35367,"Petrol",125,54.3,1.2
8432,"Fiesta",2017,"Manual",15296,"Petrol",0,65.7,1
15440,"S-MAX",2016,"Automatic",56372,"Diesel",125,52.3,2
12085,"Fiesta",2016,"Manual",18200,"Petrol",0,65.7,1
17732,"Fiesta",2010,"Automatic",55000,"Petrol",195,42.8,1.4
14641,"Fiesta",2016,"Manual",19648,"Petrol",0,65.7,1
5044,"Fiesta",2017,"Manual",16137,"Petrol",20,62.8,1
1482,"EcoSport",2018,"Manual",9892,"Petrol",145,51.4,1
8172,"Fiesta",2018,"Manual",6275,"Petrol",145,49.6,1
8228,"Fiesta",2017,"Manual",38551,"Diesel",145,78.5,1.5
8851,"Focus",2017,"Manual",27530,"Petrol",20,60.1,1
15573,"Focus",2016,"Manual",33547,"Diesel",0,74.3,1.5
14196,"Galaxy",2012,"Manual",39653,"Petrol",235,39.2,1.6
14983,"Focus",2014,"Manual",45310,"Petrol",20,60.1,1
3620,"Fiesta",2018,"Manual",20390,"Petrol",145,56.5,1
1020,"Fiesta",2017,"Manual",12068,"Petrol",145,65.7,1
6646,"Fiesta",2018,"Manual",7338,"Petrol",145,65.7,1
8004,"Kuga",2017,"Manual",23095,"Petrol",165,45.6,1.5
13909,"Kuga",2019,"Manual",145,"Petrol",145,40.4,1.5
5112,"Kuga",2018,"Manual",15786,"Diesel",145,54.3,2
8605,"Focus",2019,"Manual",6093,"Petrol",145,60.1,1
4782,"Mondeo",2017,"Manual",59787,"Diesel",150,78.5,1.5
14757,"Focus",2017,"Manual",22766,"Petrol",20,60.1,1
6424,"Ka+",2018,"Manual",4769,"Petrol",145,43.5,1.2
699,"Kuga",2014,"Manual",45543,"Diesel",145,53.3,2
3461,"Fiesta",2017,"Manual",7471,"Petrol",0,65.7,1
7699,"Fiesta",2019,"Manual",6,"Petrol",150,48.7,1.1
16613,"Focus",2017,"Manual",11830,"Petrol",145,57.7,1
14428,"Fiesta",2016,"Manual",67901,"Petrol",125,54.3,1.2
12153,"Focus",2015,"Semi-Auto",48895,"Petrol",165,44.8,1.6
8414,"Fiesta",2018,"Manual",5089,"Petrol",145,65.7,1
10006,"Fiesta",2018,"Manual",10419,"Petrol",145,65.7,1
2354,"Kuga",2017,"Manual",35448,"Diesel",150,60.1,2
6605,"Fiesta",2018,"Manual",38590,"Petrol",145,56.5,1
3317,"Fiesta",2017,"Manual",8062,"Petrol",145,65.7,1
29,"Fiesta",2018,"Manual",8700,"Petrol",145,58.9,1
2519,"Focus",2019,"Automatic",12368,"Diesel",145,74.3,1.5
11773,"Focus",2017,"Manual",34702,"Diesel",150,67.3,2
1174,"EcoSport",2017,"Manual",21791,"Petrol",145,44.8,1.5
17213,"EcoSport",2019,"Manual",3490,"Petrol",145,53.3,1
637,"Focus",2016,"Manual",34214,"Diesel",0,74.3,1.5
9383,"Fiesta",2017,"Manual",19705,"Petrol",125,54.3,1.2
11168,"B-MAX",2013,"Semi-Auto",56950,"Petrol",160,44.1,1.6
10877,"Focus",2015,"Manual",23178,"Petrol",200,41.5,2
4688,"Fiesta",2018,"Manual",23421,"Petrol",145,56.5,1
13586,"Fiesta",2013,"Manual",51722,"Petrol",30,54.3,1.2
9560,"Fiesta",2016,"Manual",10871,"Petrol",20,62.8,1
2029,"C-MAX",2016,"Manual",13800,"Petrol",30,55.4,1
17208,"Mustang",2018,"Manual",5000,"Petrol",145,20.9,5
13572,"Fiesta",2018,"Manual",15432,"Petrol",145,65.7,1
1375,"Focus",2016,"Manual",21117,"Petrol",20,60.1,1
1833,"Fiesta",2015,"Manual",4927,"Petrol",0,65.7,1
17043,"Fiesta",2014,"Semi-Auto",39404,"Petrol",150,47.9,1.6
5555,"Fiesta",2017,"Manual",9996,"Petrol",145,65.7,1
5501,"Fiesta",2018,"Manual",11580,"Petrol",145,55.4,1
14439,"Fiesta",2016,"Manual",75929,"Diesel",0,78.5,1.5
6633,"Fiesta",2013,"Manual",39920,"Petrol",0,65.7,1
10617,"Fiesta",2018,"Manual",10125,"Petrol",145,65.7,1
7292,"S-MAX",2016,"Manual",19398,"Diesel",125,56.5,2
14769,"Focus",2015,"Manual",21718,"Diesel",20,67.3,2
3759,"Focus",2015,"Semi-Auto",20445,"Petrol",160,44.8,1.6
496,"C-MAX",2017,"Manual",41697,"Diesel",20,68.9,1.5
14409,"Focus",2015,"Automatic",18403,"Petrol",160,44.8,1.6
9277,"Fiesta",2018,"Manual",10980,"Petrol",145,56.5,1
14557,"Mondeo",2015,"Manual",138000,"Diesel",20,68.9,2
3917,"Kuga",2018,"Manual",7654,"Petrol",145,45.6,1.5
14535,"Fiesta",2014,"Manual",54486,"Petrol",0,65.7,1
3275,"EcoSport",2019,"Manual",7716,"Petrol",145,54.3,1
1441,"Focus",2016,"Manual",26000,"Diesel",20,67.3,2
13550,"Focus",2012,"Manual",43200,"Petrol",145,47.9,1.6
3267,"Fiesta",2014,"Manual",36886,"Petrol",0,65.7,1
814,"Focus",2016,"Manual",34211,"Petrol",20,60.1,1
6824,"Ka+",2017,"Manual",14401,"Petrol",145,57.7,1.2
15092,"Kuga",2014,"Manual",26150,"Diesel",200,47.9,2
11668,"Focus",2017,"Manual",16222,"Diesel",145,67.3,2
17010,"Fiesta",2017,"Manual",28903,"Petrol",150,65.7,1
12912,"Focus",2016,"Manual",16825,"Petrol",200,41.5,2
6971,"Focus",2017,"Manual",26500,"Petrol",150,60.1,1
17856,"Kuga",2016,"Manual",34037,"Diesel",145,54.3,2
2382,"Kuga",2018,"Semi-Auto",21173,"Diesel",150,58.9,1.5
2256,"Focus",2017,"Manual",31079,"Diesel",0,74.3,1.5
7413,"Mondeo",2017,"Manual",38633,"Diesel",0,78.5,1.5
7967,"C-MAX",2013,"Manual",57669,"Diesel",30,61.4,1.6
10030,"S-MAX",2019,"Manual",5029,"Diesel",145,54.3,2
17451,"Focus",2007,"Manual",100100,"Petrol",200,42.8,1.6
5985,"Focus",2018,"Manual",21000,"Petrol",150,60.1,1
58,"Focus",2019,"Manual",11496,"Diesel",145,57.6,2
5703,"Fiesta",2017,"Manual",13051,"Petrol",145,65.7,1
13464,"Fiesta",2012,"Manual",46970,"Petrol",125,50.4,1.2
11414,"Fiesta",2016,"Manual",26133,"Petrol",0,65.7,1
15082,"Focus",2017,"Manual",12485,"Petrol",150,60.1,1
7779,"Focus",2019,"Manual",6500,"Petrol",145,60.1,1
10094,"Ka+",2018,"Manual",9043,"Petrol",145,47.9,1.2
17796,"Kuga",2016,"Manual",32196,"Petrol",160,45.6,1.5
13438,"Fiesta",2019,"Manual",7995,"Petrol",145,58.9,1
3263,"Fiesta",2019,"Manual",2583,"Petrol",145,48.7,1.1
5507,"Focus",2016,"Manual",25957,"Diesel",0,74.3,1.5
14902,"Kuga",2016,"Automatic",74000,"Diesel",145,52.3,2
8199,"Focus",2017,"Manual",24000,"Petrol",150,58.9,1
1326,"Fiesta",2017,"Automatic",8323,"Petrol",145,54.3,1
7871,"Fiesta",2015,"Manual",51349,"Petrol",0,65.7,1
15915,"C-MAX",2017,"Manual",5726,"Petrol",150,44.1,1.6
12835,"Focus",2018,"Manual",12003,"Petrol",150,60.1,1
1227,"Focus",2017,"Manual",8556,"Petrol",145,60.1,1
7592,"Fiesta",2018,"Manual",27401,"Petrol",145,56.5,1
6660,"Kuga",2017,"Manual",25119,"Diesel",125,60.1,2
1836,"Fiesta",2018,"Manual",12882,"Petrol",145,65.7,1
15838,"Fiesta",2017,"Manual",18020,"Petrol",125,54.3,1.2
12426,"Focus",2017,"Manual",67587,"Petrol",145,60.1,1
6486,"Kuga",2018,"Semi-Auto",27964,"Diesel",145,54.3,2
13530,"Fiesta",2015,"Manual",32137,"Diesel",0,88.3,1.5
13579,"Fiesta",2012,"Manual",98000,"Petrol",125,50.4,1.2
11288,"Fiesta",2017,"Manual",15445,"Petrol",145,65.7,1
7381,"Focus",2019,"Automatic",9299,"Diesel",145,64.2,2
10331,"Fiesta",2019,"Manual",6555,"Petrol",145,58.9,1
4889,"Kuga",2016,"Manual",15893,"Diesel",125,60.1,2
4087,"Focus",2017,"Manual",27489,"Petrol",20,61.4,1
9774,"Kuga",2018,"Manual",11500,"Diesel",145,54.3,1.5
2440,"Fiesta",2017,"Manual",17292,"Petrol",145,54.3,1.2
10544,"Fiesta",2018,"Manual",12070,"Petrol",145,65.7,1
17922,"Ka+",2018,"Manual",12563,"Petrol",145,57.7,1.2
4790,"Kuga",2014,"Manual",37515,"Diesel",150,53.3,2
6838,"Tourneo Custom",2015,"Manual",13016,"Diesel",235,42.2,2.2
11827,"Kuga",2016,"Manual",28362,"Diesel",145,54.3,2
5187,"Focus",2019,"Manual",3422,"Petrol",145,60.1,1
14568,"Focus",2016,"Manual",65920,"Diesel",0,74.3,1.5
16197,"Focus",2019,"Manual",6696,"Diesel",145,70.6,2
6489,"Focus",2015,"Manual",40523,"Petrol",20,61.4,1
11759,"B-MAX",2016,"Semi-Auto",13446,"Petrol",160,44.1,1.6
906,"Focus",2018,"Manual",28313,"Petrol",145,60.1,1
2499,"Fiesta",2014,"Manual",22384,"Petrol",0,65.7,1
7,"Puma",2019,"Manual",2029,"Petrol",145,50.4,1
5315,"S-MAX",2016,"Manual",42750,"Diesel",125,56.5,2
3965,"Fiesta",2016,"Automatic",2874,"Petrol",0,57.7,1
1484,"Mondeo",2015,"Manual",28039,"Diesel",30,62.8,2
10390,"Kuga",2019,"Automatic",7858,"Diesel",145,38.7,2
2168,"Fiesta",2018,"Manual",17316,"Petrol",145,65.7,1
14596,"Fiesta",2016,"Manual",19453,"Diesel",0,78.5,1.5
17051,"C-MAX",2015,"Manual",48025,"Petrol",30,55.4,1
2552,"KA",2014,"Manual",31423,"Petrol",30,57.7,1.2
11856,"Galaxy",2016,"Manual",35029,"Diesel",125,56.5,2
7955,"Fiesta",2018,"Manual",2515,"Petrol",150,65.7,1
3531,"Focus",2017,"Manual",23678,"Petrol",145,41.5,2
6945,"Mondeo",2017,"Manual",10520,"Petrol",145,48.7,1.5
4859,"Fiesta",2018,"Manual",16405,"Petrol",145,65.7,1
14879,"Grand C-MAX",2017,"Manual",31976,"Diesel",30,61.4,2
17570,"S-MAX",2017,"Automatic",28326,"Diesel",125,52.3,2
17832,"Galaxy",2017,"Automatic",28522,"Diesel",145,52.3,2
9223,"Ka+",2017,"Manual",18681,"Petrol",30,57.7,1.2
17582,"Fiesta",2018,"Manual",60025,"Petrol",145,65.7,1
1799,"Fiesta",2019,"Manual",2269,"Petrol",150,48.7,1.1
10669,"Focus",2017,"Semi-Auto",18396,"Petrol",125,51.4,1
1065,"Ka+",2019,"Manual",2179,"Petrol",145,47.9,1.2
16539,"Focus",2018,"Manual",21622,"Petrol",145,57.7,1
12049,"EcoSport",2015,"Manual",24352,"Petrol",125,52.3,1
12527,"Kuga",2018,"Automatic",5911,"Petrol",145,31,1.5
17005,"Mondeo",2011,"Automatic",29901,"Petrol",265,36.7,2
4735,"Puma",2020,"Manual",2986,"Petrol",145,50.4,1
13928,"Galaxy",2018,"Manual",9609,"Diesel",145,55.4,2
14001,"Fiesta",2013,"Automatic",11000,"Petrol",145,47.9,1.6
15193,"EcoSport",2018,"Manual",15080,"Petrol",145,54.3,1
1718,"Fiesta",2015,"Manual",41406,"Petrol",125,54.3,1.2
7985,"Kuga",2019,"Automatic",10505,"Petrol",150,28.8,1.5
12364,"Fiesta",2019,"Manual",879,"Petrol",145,58.9,1
6259,"EcoSport",2018,"Manual",4031,"Diesel",145,68.9,1.5
3383,"Fiesta",2016,"Manual",10476,"Petrol",0,65.7,1
73,"Kuga",2019,"Manual",10237,"Petrol",145,39.2,1.5
17497,"Focus",2017,"Automatic",23670,"Petrol",145,46.3,1.5
10687,"Focus",2018,"Manual",16853,"Diesel",145,74.3,1.5
66,"Fiesta",2013,"Manual",44304,"Diesel",0,76.4,1.5
330,"EcoSport",2018,"Manual",59498,"Diesel",145,68.9,1.5
9205,"C-MAX",2016,"Manual",29992,"Petrol",30,55.4,1
6584,"Fiesta",2015,"Manual",25559,"Petrol",125,54.3,1.2
1722,"Fiesta",2018,"Manual",5418,"Petrol",145,58.9,1
7867,"Fiesta",2019,"Manual",8619,"Petrol",145,56.5,1
6364,"Kuga",2018,"Manual",11812,"Diesel",145,60.1,2
17365,"Focus",2014,"Automatic",89000,"Diesel",145,53.3,2
7800,"Focus",2019,"Manual",12250,"Diesel",145,80.7,1.5
8625,"Fiesta",2018,"Manual",38779,"Petrol",145,64.2,1.1
5014,"Kuga",2016,"Manual",23328,"Petrol",160,45.6,1.5
15673,"Fiesta",2010,"Manual",34000,"Petrol",145,48.7,1.4
15750,"Focus",2019,"Manual",6760,"Petrol",150,34.5,2.3
11979,"Fiesta",2018,"Manual",21590,"Petrol",145,65.7,1
13141,"Fiesta",2018,"Manual",10500,"Petrol",150,65.7,1
16290,"Fiesta",2016,"Manual",28600,"Petrol",0,65.7,1
9385,"Mondeo",2019,"Manual",22,"Diesel",145,65.7,2
17039,"Kuga",2014,"Manual",45000,"Diesel",145,53.3,2
8309,"Kuga",2017,"Manual",13222,"Diesel",125,60.1,2
13533,"Mustang",2017,"Automatic",24000,"Petrol",150,23.5,5
15233,"Mondeo",2016,"Automatic",36547,"Diesel",125,57.7,2
14508,"Mondeo",2014,"Manual",132000,"Diesel",30,61.4,2
11302,"Focus",2017,"Manual",35763,"Petrol",125,51.4,1.5
12140,"Edge",2017,"Manual",15500,"Diesel",150,48.7,2
14521,"Fiesta",2014,"Manual",41076,"Petrol",0,65.7,1
13411,"Kuga",2017,"Manual",5413,"Petrol",145,45.6,1.5
10057,"Focus",2019,"Manual",6370,"Petrol",145,58.9,1
7864,"Fiesta",2017,"Manual",7993,"Petrol",150,62.8,1
1223,"C-MAX",2014,"Manual",36300,"Petrol",30,55.4,1
4093,"Focus",2018,"Manual",9303,"Petrol",145,57.7,1
10101,"Fiesta",2019,"Manual",3239,"Petrol",145,60.1,1
16598,"Mondeo",2018,"Manual",23733,"Diesel",145,47.1,2
13681,"Fiesta",2018,"Manual",26145,"Petrol",145,62.8,1
7287,"EcoSport",2019,"Manual",3254,"Diesel",145,58.9,1.5
9652,"Fiesta",2017,"Manual",20845,"Petrol",125,54.3,1.2
4280,"Kuga",2017,"Manual",18597,"Diesel",125,60.1,2
16990,"Fiesta",2017,"Manual",22000,"Petrol",150,65.7,1
16358,"Fiesta",2017,"Manual",19000,"Petrol",145,85.6,0
9079,"S-MAX",2015,"Manual",20682,"Diesel",145,54.3,1.6
3649,"Kuga",2016,"Manual",16791,"Diesel",30,64.2,1.5
12184,"Galaxy",2017,"Manual",35545,"Diesel",125,56.5,2
16908,"Fiesta",2004,"Manual",74000,"Petrol",160,45.6,1.2
9166,"B-MAX",2014,"Manual",33000,"Diesel",20,70.6,1.6
5687,"Fiesta",2019,"Manual",11677,"Petrol",145,55.4,1
2800,"Mondeo",2017,"Manual",65040,"Diesel",30,62.8,2
5624,"Fiesta",2014,"Manual",22714,"Petrol",30,54.3,1.2
6286,"Fiesta",2017,"Manual",13670,"Petrol",145,65.7,1
7588,"Focus",2017,"Manual",20120,"Diesel",145,74.3,1.5
13806,"Fiesta",2019,"Manual",1667,"Petrol",145,58.9,1
17911,"Ka+",2019,"Manual",5163,"Petrol",145,47.9,1.2
16105,"Fiesta",2016,"Manual",27000,"Petrol",0,65.7,1
8282,"Fiesta",2018,"Semi-Auto",7490,"Petrol",145,48.7,1
4192,"Fiesta",2016,"Manual",35075,"Diesel",0,78.5,1.5
2452,"Fiesta",2019,"Manual",12391,"Petrol",145,58.9,1
13935,"Fiesta",2019,"Manual",14063,"Petrol",145,60.1,1
9499,"Galaxy",2016,"Manual",33584,"Diesel",125,56.5,2
10442,"EcoSport",2018,"Semi-Auto",13952,"Petrol",145,45.6,1
6583,"EcoSport",2018,"Manual",34664,"Petrol",145,54.3,1
17481,"Kuga",2016,"Manual",29439,"Diesel",125,60.1,2
1230,"Focus",2017,"Manual",28244,"Diesel",0,74.3,1.5
12706,"Kuga",2017,"Manual",25561,"Diesel",145,64.2,1.5
1649,"EcoSport",2018,"Manual",14163,"Petrol",145,53.3,1
13853,"Grand C-MAX",2017,"Manual",33163,"Petrol",30,54.3,1
280,"Fiesta",2017,"Manual",24725,"Petrol",145,47.9,1.6
10005,"Fiesta",2018,"Manual",14087,"Petrol",145,65.7,1
8008,"Focus",2013,"Manual",51382,"Petrol",240,39.2,2
3091,"Fiesta",2020,"Manual",494,"Petrol",145,53.3,1
10719,"Fiesta",2016,"Manual",18735,"Petrol",20,62.8,1
16583,"Kuga",2017,"Manual",30046,"Diesel",145,60.1,2
4095,"Kuga",2017,"Manual",23763,"Diesel",145,54.3,2
16085,"Fiesta",2018,"Manual",26460,"Petrol",150,65.7,1
1221,"Edge",2016,"Manual",77137,"Diesel",160,48.7,2
6385,"Fiesta",2016,"Manual",40708,"Petrol",150,47.9,1.6
133,"Focus",2016,"Manual",29600,"Diesel",20,67.3,2
11824,"B-MAX",2017,"Manual",4629,"Petrol",145,47.1,1.4
2528,"EcoSport",2017,"Manual",33929,"Diesel",145,64.2,1.5
15721,"EcoSport",2016,"Manual",58000,"Petrol",125,53.3,1
5948,"Focus",2019,"Manual",1981,"Petrol",145,60.1,1
14343,"Fiesta",2015,"Manual",67391,"Petrol",0,65.7,1
3373,"Kuga",2017,"Manual",33995,"Diesel",125,60.1,2
16553,"Focus",2014,"Manual",69779,"Petrol",145,47.1,1.6
12248,"Fiesta",2017,"Manual",21956,"Petrol",145,65.7,1
11409,"Kuga",2018,"Manual",16055,"Diesel",150,60.1,2
8017,"Focus",2016,"Manual",24800,"Diesel",0,74.3,1.5
6862,"Fiesta",2013,"Manual",40803,"Diesel",0,76.4,1.5
9043,"Fiesta",2017,"Manual",13667,"Petrol",150,54.3,1.2
3168,"Fiesta",2018,"Manual",10561,"Petrol",150,56.5,1
8817,"Fiesta",2019,"Manual",1035,"Petrol",145,58.9,1
8949,"Focus",2018,"Manual",14023,"Petrol",145,60.1,1
15994,"S-MAX",2016,"Manual",29118,"Diesel",125,56.5,2
6576,"Mondeo",2015,"Manual",69238,"Diesel",30,64.2,2
17696,"Kuga",2017,"Manual",19737,"Diesel",30,54.3,2
14266,"Fiesta",2014,"Manual",44663,"Petrol",145,47.9,1.6
12393,"Focus",2019,"Manual",14000,"Petrol",145,60.1,1
11294,"Fiesta",2018,"Manual",26000,"Petrol",145,62.8,1
11790,"Fiesta",2018,"Manual",2290,"Petrol",145,65.7,1
4168,"EcoSport",2019,"Manual",3381,"Petrol",145,53.3,1
11036,"Fiesta",2018,"Manual",11028,"Petrol",150,40.3,1.5
8063,"Focus",2018,"Manual",14505,"Petrol",145,60.1,1
10797,"Focus",2016,"Manual",46101,"Diesel",0,74.3,1.5
909,"Focus",2019,"Automatic",12821,"Petrol",145,50.4,1
8987,"Fiesta",2014,"Semi-Auto",33000,"Petrol",145,47.9,1.6
15668,"Galaxy",2018,"Automatic",31718,"Diesel",145,52.3,2
10596,"Focus",2017,"Manual",27820,"Petrol",20,61.4,1
15296,"Mondeo",2018,"Manual",30050,"Petrol",145,48.7,1.5
1156,"Fiesta",2017,"Manual",9919,"Petrol",145,65.7,1
14738,"Mondeo",2018,"Manual",4443,"Petrol",145,48.7,1.5
8125,"Focus",2018,"Manual",15000,"Petrol",145,58.9,1
14356,"Kuga",2015,"Automatic",19673,"Diesel",150,52.3,2
7645,"Ka+",2018,"Manual",9168,"Petrol",145,57.7,1.2
15154,"Fiesta",2017,"Manual",41589,"Petrol",145,65.7,1
4088,"Fiesta",2018,"Manual",12267,"Petrol",145,65.7,1
6988,"Fiesta",2019,"Manual",9405,"Petrol",145,55.4,1
438,"Kuga",2019,"Manual",12287,"Petrol",145,39.2,1.5
7200,"Fiesta",2018,"Manual",17482,"Petrol",145,58.9,1
3291,"Kuga",2019,"Manual",9341,"Petrol",145,39.2,1.5
5268,"EcoSport",2019,"Semi-Auto",3619,"Petrol",145,48.7,1
13302,"Focus",2019,"Manual",4500,"Petrol",145,34.5,2.3
3824,"Focus",2018,"Manual",16568,"Petrol",145,57.7,1
5279,"Focus",2018,"Semi-Auto",8207,"Petrol",145,51.4,1
