"ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms"
5149,"D","Ship",5,3,241,3,"low","F",2,5587
4092,"F","Road",4,2,277,5,"medium","F",8,1335
1852,"B","Ship",3,1,169,10,"medium","F",15,1107
4717,"D","Ship",3,5,260,2,"medium","M",1,5970
8399,"C","Ship",3,5,246,3,"medium","M",1,5650
7219,"D","Ship",5,5,262,5,"low","M",9,1400
875,"C","Ship",2,4,206,2,"low","F",30,3955
9120,"F","Ship",4,1,225,2,"medium","M",5,5714
388,"B","Road",5,2,173,3,"low","F",7,1855
10734,"F","Ship",5,1,251,6,"low","F",5,1827
9136,"B","Ship",6,5,253,4,"medium","M",8,1899
354,"F","Ship",4,3,255,2,"high","M",47,2956
3545,"C","Road",3,4,248,4,"medium","M",8,4540
1860,"F","Ship",2,5,170,8,"low","M",14,1396
8035,"D","Ship",7,2,289,5,"low","M",1,1178
3050,"F","Ship",3,4,271,4,"medium","F",16,2693
5599,"D","Road",4,2,245,3,"medium","F",2,4835
5629,"D","Flight",5,4,135,2,"low","M",5,5834
3865,"D","Ship",6,2,218,6,"medium","M",1,4558
8596,"B","Ship",2,1,212,2,"high","F",8,4128
2289,"A","Ship",5,4,187,2,"medium","F",10,3549
4949,"C","Flight",5,4,275,4,"low","F",7,4597
10726,"B","Ship",5,5,240,5,"low","M",8,1750
4442,"F","Ship",6,4,218,6,"medium","M",1,4625
9092,"F","Ship",4,3,251,5,"medium","M",2,1482
8797,"D","Ship",5,1,151,4,"low","M",5,4549
4748,"F","Ship",5,5,232,7,"medium","M",6,5139
6549,"A","Ship",5,4,231,5,"low","M",10,1247
2914,"B","Ship",6,1,250,5,"low","F",53,3352
301,"D","Ship",5,3,127,3,"low","F",43,1446
2632,"B","Ship",5,3,167,3,"low","F",5,1772
9600,"F","Flight",4,1,149,3,"low","M",2,4499
1785,"A","Flight",5,3,208,4,"medium","M",10,2419
5567,"C","Ship",3,2,189,6,"low","M",7,4329
3319,"D","Ship",3,2,254,2,"low","M",1,4334
6679,"D","Ship",3,5,135,2,"medium","F",9,5614
9962,"F","Ship",5,4,256,5,"low","M",2,1723
1483,"D","Road",5,2,264,5,"low","F",27,3118
478,"B","Ship",3,4,254,2,"high","F",41,3973
10870,"B","Ship",4,2,146,3,"medium","M",7,4381
10878,"F","Ship",4,4,151,2,"low","M",8,5724
134,"F","Flight",5,4,280,6,"medium","F",51,3582
5386,"B","Ship",3,2,238,4,"low","F",7,5254
2329,"D","Flight",6,4,190,3,"low","M",7,3175
2073,"A","Ship",3,1,235,10,"low","M",7,2991
9877,"D","Flight",6,1,173,3,"medium","F",2,4892
5549,"C","Ship",3,4,212,3,"medium","F",3,4811
5619,"A","Flight",5,4,236,3,"medium","F",1,5711
3406,"B","Road",3,5,139,2,"medium","M",7,5536
2698,"B","Ship",3,5,272,2,"medium","M",31,2438
9474,"F","Ship",5,1,137,3,"medium","F",10,4641
7963,"D","Flight",5,3,274,6,"medium","M",7,1293
424,"B","Flight",4,4,229,2,"medium","M",45,3776
2643,"A","Ship",3,3,143,3,"medium","F",16,1343
5724,"F","Ship",4,5,233,4,"low","F",6,1495
3900,"F","Ship",4,5,174,2,"low","M",10,5764
9770,"F","Ship",4,4,246,3,"low","F",7,4090
6434,"F","Road",3,4,159,3,"high","M",4,4756
10272,"F","Flight",3,3,220,3,"low","F",2,5065
1976,"F","Ship",3,1,187,2,"high","M",56,3774
4789,"D","Road",3,4,195,7,"medium","F",9,5829
9549,"A","Ship",4,1,173,2,"low","M",5,4688
6366,"F","Ship",6,1,225,6,"low","M",8,5714
10081,"D","Ship",4,4,222,4,"medium","M",6,4733
7012,"B","Ship",4,2,198,6,"medium","M",5,4659
5181,"A","Road",4,4,148,3,"medium","F",5,4892
4089,"A","Road",3,3,218,4,"medium","F",4,1678
5946,"F","Ship",3,5,164,3,"high","M",10,4639
3274,"B","Road",3,5,195,2,"low","F",4,4864
3626,"F","Ship",3,4,165,2,"medium","F",8,4280
3829,"D","Road",4,2,164,2,"low","F",7,1116
6090,"F","Ship",4,1,132,6,"high","M",8,4902
140,"F","Flight",5,1,237,2,"low","F",10,3860
10998,"F","Ship",5,2,223,6,"medium","M",2,1210
5222,"F","Flight",6,5,256,5,"low","M",10,1686
9882,"F","Ship",5,4,267,5,"low","M",9,1113
1596,"F","Ship",4,3,158,3,"medium","F",27,1207
6829,"D","Road",5,4,244,6,"low","F",10,1978
8382,"F","Ship",4,3,142,3,"medium","M",1,4900
9163,"D","Road",5,3,222,6,"low","M",9,1656
3609,"A","Ship",3,5,257,3,"low","M",5,5657
2836,"B","Ship",3,3,186,3,"low","M",24,3262
10463,"C","Ship",4,5,259,5,"low","F",9,1951
10425,"A","Flight",5,5,272,2,"low","M",1,4883
7155,"A","Ship",5,4,223,5,"low","M",2,1400
7620,"F","Ship",4,4,170,4,"low","M",5,4574
4766,"F","Ship",4,4,140,3,"low","F",4,5924
8533,"D","Ship",4,1,243,5,"medium","F",1,4624
7148,"F","Ship",6,4,279,4,"low","M",9,1128
1312,"B","Ship",3,4,161,3,"low","F",25,1048
814,"B","Road",3,2,140,2,"high","F",7,1401
6150,"F","Road",4,5,252,2,"high","F",6,4147
9676,"B","Ship",7,2,277,5,"low","F",1,1700
91,"D","Ship",5,3,174,6,"high","F",41,1085
4681,"D","Ship",3,3,237,3,"low","F",7,4062
9781,"D","Ship",5,3,223,3,"low","F",2,4671
7596,"F","Ship",5,2,269,2,"medium","F",9,5672
2364,"F","Ship",5,5,141,2,"medium","M",14,1114
6546,"F","Ship",6,5,298,4,"low","M",3,1520
3286,"B","Flight",3,3,191,3,"low","M",4,4586
1903,"D","Road",3,5,271,4,"low","M",51,1134
7677,"A","Flight",7,4,267,4,"medium","F",9,1378
9837,"A","Ship",4,1,197,3,"high","M",9,4917
10532,"F","Road",5,4,236,4,"medium","M",6,4457
6897,"A","Ship",6,2,291,4,"low","M",9,1241
2961,"A","Ship",3,4,212,8,"low","F",56,3337
4535,"C","Flight",4,5,108,10,"medium","F",7,5928
5604,"F","Road",4,4,150,2,"medium","F",1,4711
10427,"C","Flight",5,4,217,2,"low","M",2,5469
5397,"A","Ship",5,3,245,3,"medium","F",5,5663
5874,"F","Road",2,4,242,3,"medium","M",8,4898
9160,"B","Road",6,3,309,4,"medium","M",2,1270
10775,"C","Ship",4,1,272,5,"medium","F",1,1149
5923,"D","Ship",3,3,208,2,"medium","F",5,5661
5036,"F","Ship",4,5,134,3,"low","F",1,1008
6403,"D","Ship",4,5,144,2,"medium","M",8,5478
4056,"F","Ship",4,3,164,2,"low","F",3,1376
5497,"D","Flight",5,2,205,3,"low","F",2,4270
3566,"F","Flight",5,1,279,8,"low","F",6,5888
5208,"F","Flight",5,3,134,3,"high","M",8,5016
2807,"C","Ship",3,1,187,4,"medium","M",42,3621
419,"C","Flight",5,2,178,3,"low","M",48,1517
9108,"F","Ship",5,2,196,3,"medium","M",4,4868
4969,"D","Ship",3,3,269,3,"high","M",8,5910
2525,"C","Ship",4,2,191,3,"high","M",3,2353
1724,"F","Ship",5,3,133,4,"medium","F",29,1094
6654,"F","Ship",5,1,179,2,"low","F",3,5417
7762,"B","Ship",4,1,241,5,"low","F",4,1145
1347,"A","Road",4,4,145,3,"low","F",43,1651
6120,"F","Ship",4,1,206,5,"medium","F",7,5941
2888,"F","Flight",3,1,164,2,"low","F",39,1532
2133,"A","Ship",4,1,235,3,"high","F",22,3695
3615,"A","Ship",3,3,203,2,"low","M",1,5244
8566,"B","Ship",3,4,165,2,"medium","M",1,5745
3785,"C","Ship",4,3,247,10,"high","M",10,5644
4858,"B","Ship",4,5,152,3,"medium","M",5,5191
6737,"C","Ship",5,2,214,2,"low","F",10,5192
10555,"D","Flight",4,3,248,3,"medium","F",5,4667
9842,"F","Road",5,4,208,6,"medium","M",8,5098
10672,"B","Road",3,1,236,4,"medium","F",10,1551
3083,"C","Ship",3,4,210,2,"medium","M",29,3142
6759,"A","Ship",4,5,156,3,"low","M",5,4610
9589,"D","Flight",2,1,181,4,"low","F",2,4747
6812,"F","Ship",4,3,249,6,"low","M",2,1046
7756,"B","Ship",6,3,250,4,"low","M",9,1618
1182,"F","Ship",5,1,174,6,"medium","M",44,1635
429,"A","Ship",2,2,140,3,"low","F",19,1806
9588,"F","Flight",5,1,170,4,"medium","M",4,5113
8289,"A","Ship",5,4,145,3,"low","M",2,4492
10859,"C","Ship",3,1,166,3,"medium","M",4,4716
7061,"C","Ship",3,1,173,3,"low","F",3,4453
6041,"C","Flight",6,3,264,4,"medium","F",6,1622
8337,"A","Road",5,2,221,6,"medium","M",2,1781
9932,"F","Ship",5,3,243,5,"medium","M",8,1223
1873,"D","Ship",4,4,234,2,"high","M",2,2008
2295,"A","Ship",4,5,155,4,"high","F",54,1408
10287,"A","Flight",6,2,196,2,"low","M",10,5180
831,"A","Flight",4,4,201,3,"high","F",7,2644
8710,"B","Ship",3,2,244,2,"high","F",9,4142
5340,"F","Flight",5,1,162,3,"medium","F",1,5537
1146,"F","Ship",5,1,186,10,"low","M",64,2529
2034,"F","Road",3,2,264,4,"high","F",32,2754
3299,"C","Flight",5,4,243,3,"medium","M",4,4420
3673,"D","Road",4,1,251,3,"low","F",4,4374
7127,"C","Flight",3,1,239,3,"low","M",2,4425
9557,"C","Ship",3,1,257,2,"medium","F",2,5815
5393,"C","Ship",2,3,257,2,"low","F",1,5331
2606,"F","Flight",3,5,258,3,"low","M",21,3446
5453,"C","Ship",3,2,135,7,"medium","F",5,4716
5608,"B","Road",3,1,166,2,"medium","F",9,5853
10821,"A","Flight",4,1,157,5,"low","M",10,4871
9872,"F","Flight",3,3,214,2,"medium","F",9,4185
9184,"B","Flight",5,1,247,5,"low","M",10,1562
6066,"F","Ship",4,2,218,3,"low","F",2,4949
2536,"B","Ship",2,1,229,4,"low","F",11,3614
10055,"C","Ship",5,1,145,2,"medium","M",8,4485
6493,"D","Ship",6,1,300,5,"low","F",10,1787
8385,"A","Ship",3,1,223,2,"low","M",8,5719
5070,"F","Flight",3,5,156,3,"medium","F",2,4190
2507,"C","Ship",5,4,243,3,"low","F",35,2899
798,"F","Road",2,3,194,4,"medium","M",65,3795
3694,"B","Road",5,5,168,3,"low","M",6,4096
7086,"F","Ship",6,1,260,3,"medium","M",1,5134
1649,"C","Flight",3,5,121,3,"low","F",10,1701
2552,"F","Ship",3,5,270,2,"medium","F",46,2716
3714,"F","Flight",3,1,192,2,"low","M",6,4056
3176,"F","Ship",2,3,134,3,"low","M",6,4444
10244,"F","Ship",3,3,197,3,"low","F",4,4858
10048,"B","Ship",5,4,239,3,"low","F",7,4960
2603,"C","Flight",4,4,220,2,"medium","F",33,2897
1394,"F","Ship",5,2,239,2,"medium","F",59,2897
1335,"A","Ship",3,1,198,4,"medium","F",44,2848
10087,"D","Ship",4,3,260,3,"low","M",1,4796
8309,"C","Ship",4,1,263,5,"low","M",3,1777
9214,"B","Ship",4,2,160,2,"medium","M",3,4304
3941,"C","Ship",3,5,267,2,"medium","M",4,4703
7280,"F","Ship",4,4,209,2,"medium","F",3,4407
1701,"A","Ship",3,3,193,2,"low","F",60,2581
3408,"F","Road",3,2,253,3,"low","F",7,4915
5213,"C","Flight",4,2,229,4,"medium","M",3,5340
395,"C","Road",3,2,272,2,"low","M",33,2321
1304,"F","Ship",4,3,138,3,"medium","M",15,1080
2229,"A","Ship",3,4,198,2,"medium","M",19,2373
7391,"C","Road",3,5,223,7,"high","M",8,4178
839,"C","Flight",2,4,168,3,"low","F",15,1886
8156,"F","Ship",3,3,224,3,"medium","F",5,4214
8963,"C","Ship",4,3,185,5,"low","F",9,5648
3637,"D","Ship",5,3,249,3,"medium","M",10,5001
2322,"F","Road",5,5,192,3,"medium","F",37,2197
10533,"A","Road",5,2,146,2,"low","M",2,4075
7325,"C","Ship",3,1,212,2,"medium","M",7,5022
9496,"B","Ship",4,3,184,3,"low","F",9,5602
1516,"B","Flight",4,4,261,3,"low","F",33,3678
9513,"A","Ship",4,5,102,5,"low","F",3,5767
10360,"B","Ship",4,4,205,4,"medium","F",2,4690
7829,"C","Ship",3,4,221,3,"low","M",10,4927
7319,"C","Ship",5,2,158,3,"medium","M",2,5221
10390,"B","Road",4,5,185,2,"low","M",6,4610
4718,"F","Ship",3,2,279,3,"medium","F",6,4560
5363,"C","Ship",4,2,240,3,"medium","M",9,5170
6830,"F","Road",5,4,267,5,"low","M",9,1017
1851,"A","Ship",3,4,203,3,"low","M",18,3127
7350,"F","Ship",4,4,209,3,"medium","M",8,5884
4312,"B","Ship",5,4,165,4,"medium","M",7,5091
8742,"F","Road",3,4,226,2,"high","F",8,5793
5696,"F","Ship",4,2,175,3,"medium","M",7,4874
474,"F","Ship",3,1,157,2,"medium","F",39,1525
2654,"F","Ship",5,3,225,3,"medium","M",59,2270
3578,"F","Flight",4,1,102,3,"medium","M",3,4179
10356,"F","Ship",3,5,171,3,"medium","F",7,5318
8308,"B","Ship",6,2,254,4,"low","F",9,1626
7364,"F","Ship",4,4,163,3,"medium","M",7,4463
4519,"D","Flight",4,4,244,2,"medium","F",7,5543
1549,"D","Ship",4,1,272,2,"low","M",27,2030
804,"F","Road",4,4,224,3,"medium","M",9,2952
8884,"B","Road",5,3,270,5,"medium","M",9,1764
7240,"B","Road",3,5,142,3,"low","F",2,4619
8251,"D","Ship",5,1,184,3,"low","F",10,4674
6024,"F","Flight",5,5,238,5,"low","M",2,1657
2532,"F","Ship",4,1,151,3,"high","F",39,1458
5096,"F","Ship",3,4,243,2,"medium","M",1,5840
535,"D","Road",3,2,245,3,"low","F",61,2188
9554,"F","Ship",3,1,189,4,"low","F",4,4785
4242,"F","Road",4,2,212,3,"low","F",3,4555
1001,"C","Ship",4,3,191,4,"low","F",15,2544
9982,"B","Road",4,2,219,4,"low","M",8,5660
4897,"D","Ship",3,1,264,4,"low","M",10,4265
4097,"C","Road",3,5,215,3,"low","M",4,4828
2400,"F","Ship",6,2,276,6,"medium","M",7,2437
6916,"B","Ship",5,3,262,5,"low","F",10,1197
77,"C","Ship",2,3,158,2,"medium","F",36,1788
1248,"F","Flight",4,4,197,3,"low","F",29,2915
6381,"A","Ship",3,3,151,3,"low","M",7,4611
4410,"F","Ship",3,4,111,5,"medium","F",1,4102
8751,"A","Road",3,1,139,3,"low","F",4,4666
2710,"B","Ship",3,2,137,3,"medium","F",9,1347
7753,"D","Ship",5,5,272,5,"medium","F",5,1868
9639,"A","Ship",4,4,140,2,"low","M",6,4703
4732,"B","Ship",6,3,274,6,"medium","F",2,4281
1197,"A","Ship",4,2,187,4,"medium","M",49,3225
83,"C","Ship",4,4,217,3,"high","F",26,2875
1505,"C","Flight",5,2,206,6,"medium","M",23,2016
755,"C","Ship",3,5,205,6,"low","F",25,2232
3357,"A","Ship",4,3,163,8,"medium","F",6,5739
10955,"C","Road",4,1,261,3,"low","F",8,5206
3291,"A","Flight",5,2,253,2,"high","F",2,5643
4054,"B","Ship",3,5,273,10,"medium","F",5,4608
10100,"F","Ship",3,2,133,3,"medium","M",10,5803
2484,"F","Ship",6,3,167,6,"low","F",15,1278
2449,"D","Road",5,3,136,3,"medium","F",13,1446
2741,"C","Flight",3,1,121,5,"low","F",60,1577
8487,"A","Road",4,4,206,3,"low","M",2,5572
613,"D","Ship",4,3,187,3,"low","M",61,2207
8390,"F","Ship",3,1,226,2,"low","M",7,4703
9210,"F","Ship",5,3,227,5,"medium","F",9,4990
2768,"F","Ship",3,1,121,5,"low","M",62,1505
2216,"F","Ship",3,4,260,4,"high","M",17,2666
5504,"F","Ship",6,5,304,4,"low","F",6,1864
4213,"D","Ship",3,5,222,3,"low","M",4,5149
4738,"B","Ship",4,1,188,2,"low","M",6,5894
10698,"F","Flight",2,5,157,3,"medium","F",4,4888
5015,"C","Ship",6,2,254,4,"low","M",4,1392
2010,"F","Ship",3,5,168,4,"medium","M",23,1347
2696,"F","Ship",5,1,224,2,"low","F",14,2959
10046,"F","Ship",5,4,240,4,"medium","M",7,4552
6700,"B","Road",5,2,173,2,"high","F",10,4741
9294,"F","Road",4,1,225,2,"low","M",4,4102
7942,"B","Flight",4,3,225,8,"low","M",8,4718
768,"F","Ship",4,1,263,5,"low","F",62,2292
6439,"D","Flight",5,3,154,2,"low","M",3,5440
5415,"A","Ship",5,2,247,3,"medium","F",3,4698
8988,"F","Ship",5,2,235,2,"low","F",10,4938
9914,"F","Ship",7,2,277,5,"low","F",7,1260
2283,"A","Ship",4,1,184,3,"high","F",47,3081
806,"F","Road",4,1,133,3,"low","M",57,1379
10767,"A","Ship",5,2,264,5,"medium","M",4,1318
9938,"F","Ship",7,1,310,4,"medium","F",8,1601
4476,"F","Ship",2,2,278,2,"medium","F",9,4318
3971,"C","Flight",4,1,174,3,"low","F",8,5549
5234,"F","Ship",3,5,221,10,"medium","F",7,5743
4411,"D","Ship",3,5,197,3,"medium","F",2,4018
242,"F","Ship",2,4,140,3,"low","F",33,1278
8694,"F","Ship",6,2,164,4,"low","M",6,5264
4834,"B","Ship",4,3,251,3,"medium","M",5,4206
6457,"D","Ship",3,5,195,3,"medium","F",9,4224
2244,"F","Ship",4,3,133,3,"medium","F",50,1861
3348,"F","Ship",4,2,270,2,"high","F",3,4914
9951,"A","Ship",5,2,238,5,"low","F",4,1962
6149,"C","Road",4,5,242,2,"medium","F",5,4806
3072,"F","Ship",3,2,238,2,"low","M",19,2196
4728,"F","Ship",4,5,259,2,"medium","F",4,4092
10544,"F","Road",3,5,158,3,"low","M",10,4861
7495,"D","Ship",4,5,269,5,"low","F",3,1118
9373,"D","Ship",4,5,271,4,"medium","M",9,5057
4164,"F","Ship",2,5,221,3,"low","M",2,5847
5623,"D","Flight",4,3,266,6,"medium","F",5,5209
6054,"F","Ship",6,2,293,6,"low","F",10,1919
8218,"B","Flight",5,3,171,3,"medium","F",7,4994
8358,"F","Flight",4,5,247,5,"medium","M",6,1737
312,"F","Ship",3,2,154,3,"low","F",56,1136
1789,"D","Flight",4,1,242,3,"medium","F",35,3556
1531,"D","Ship",5,2,241,3,"low","M",39,3743
454,"B","Ship",4,1,275,10,"medium","F",23,2726
1399,"D","Ship",6,3,213,3,"low","M",17,1656
7396,"B","Flight",5,2,223,5,"low","F",5,1010
6230,"F","Ship",6,3,278,4,"medium","M",4,1716
4310,"F","Ship",3,5,142,2,"low","F",8,4914
9541,"D","Ship",5,1,189,2,"medium","M",8,5219
8338,"B","Road",5,4,271,5,"low","M",4,1320
5011,"D","Ship",4,3,196,3,"low","F",10,4194
3513,"A","Ship",3,1,243,3,"low","F",2,4989
9708,"F","Road",5,2,249,6,"low","M",8,1170
7783,"D","Road",3,3,196,3,"low","M",9,4431
2980,"B","Ship",5,2,208,8,"low","M",62,3450
4706,"F","Ship",4,4,201,5,"medium","M",3,5901
1046,"F","Ship",4,5,135,3,"medium","F",53,1744
9174,"F","Road",7,2,281,4,"medium","F",2,1291
246,"F","Ship",2,4,154,3,"medium","F",48,7684
3736,"B","Ship",6,1,170,3,"low","F",10,4858
1381,"D","Flight",6,5,118,2,"low","F",6,1726
2713,"D","Ship",3,3,237,5,"low","M",48,2057
4316,"F","Ship",4,3,151,3,"medium","F",6,5379
2123,"C","Ship",3,4,181,2,"medium","F",45,3448
10829,"C","Flight",3,3,192,3,"high","F",4,4339
4677,"A","Ship",3,5,216,3,"high","F",2,4242
6423,"A","Road",3,5,258,4,"low","F",3,4212
5563,"D","Ship",4,4,228,4,"high","M",1,5573
1236,"F","Flight",3,2,169,2,"medium","F",19,1922
2902,"B","Ship",4,1,216,4,"low","M",4,2263
1783,"D","Flight",5,2,187,3,"medium","M",11,2936
2522,"F","Ship",6,4,221,10,"medium","M",42,2972
1899,"A","Road",5,2,256,7,"low","F",41,2758
8907,"A","Flight",4,5,295,3,"low","F",2,1693
10885,"D","Ship",4,4,221,3,"medium","M",5,4024
9540,"F","Ship",5,4,275,2,"medium","M",7,5292
1052,"F","Ship",2,1,163,3,"medium","F",24,1119
7342,"B","Ship",3,1,155,3,"medium","F",2,5446
8851,"D","Ship",4,4,266,7,"medium","M",3,5672
2087,"C","Ship",4,4,213,2,"low","F",27,2938
4705,"D","Ship",5,3,163,3,"medium","M",9,4419
6656,"F","Ship",4,5,272,2,"medium","F",1,5378
8179,"D","Ship",5,3,210,3,"low","M",5,4560
541,"D","Road",3,3,172,3,"medium","F",42,1707
10371,"A","Ship",4,1,259,3,"low","M",9,5148
490,"B","Ship",3,3,235,3,"low","M",5,3065
7453,"D","Ship",7,4,295,4,"low","F",10,1217
10450,"B","Ship",4,3,233,5,"low","M",5,1799
3743,"C","Ship",4,5,231,3,"low","M",4,5089
580,"B","Ship",2,5,201,3,"medium","F",29,3894
3664,"B","Ship",4,3,226,2,"low","F",8,4526
10040,"F","Ship",5,3,229,2,"medium","F",1,5294
8326,"B","Ship",6,4,278,4,"low","M",3,1141
1643,"C","Flight",5,3,259,3,"low","F",45,3335
10963,"D","Flight",4,1,261,4,"medium","F",7,5600
7990,"B","Ship",4,1,173,4,"low","F",1,5789
5127,"A","Ship",3,5,253,2,"low","M",8,5476
10966,"B","Flight",4,3,225,5,"low","M",1,1755
6254,"F","Ship",4,1,208,3,"low","M",4,4530
5951,"C","Ship",4,4,184,8,"low","M",7,5235
9915,"A","Ship",6,2,259,4,"low","F",10,2000
6573,"A","Flight",7,5,302,4,"low","M",3,1597
8662,"B","Ship",5,2,239,5,"medium","F",6,1365
5690,"F","Ship",4,4,135,2,"low","M",4,4684
7899,"A","Ship",3,4,273,2,"medium","M",2,4219
6447,"A","Flight",3,1,154,2,"low","F",10,5594
9250,"B","Ship",2,1,228,2,"low","F",2,5435
9923,"C","Ship",7,1,254,4,"low","F",5,1865
659,"C","Road",4,4,169,3,"low","M",23,1058
10585,"D","Ship",5,5,187,3,"medium","F",5,4613
5403,"A","Ship",4,5,142,2,"medium","F",7,4594
10483,"D","Ship",5,2,265,5,"medium","F",5,1864
5486,"F","Flight",4,5,113,3,"medium","F",10,4053
7369,"D","Ship",4,1,179,4,"medium","F",2,4071
10383,"A","Ship",4,3,207,2,"medium","M",5,4286
4619,"C","Ship",3,4,171,3,"low","F",5,5872
5835,"A","Ship",3,5,135,2,"low","F",4,5275
3771,"A","Ship",3,5,157,3,"low","M",7,5100
8436,"F","Ship",3,3,234,3,"low","F",6,5652
2374,"B","Ship",5,2,140,3,"medium","F",16,1969
243,"A","Ship",2,2,135,3,"low","M",58,1734
5782,"B","Ship",7,3,267,4,"low","M",7,1384
2742,"F","Flight",4,2,171,3,"low","F",40,1021
2609,"C","Flight",5,1,265,3,"medium","M",6,2452
5499,"A","Ship",7,3,281,4,"low","M",1,1215
5748,"F","Road",5,3,280,3,"high","M",2,5273
414,"F","Flight",4,1,215,2,"low","M",32,3066
173,"C","Ship",3,4,148,3,"low","M",56,1550
5103,"A","Ship",2,4,126,5,"medium","M",2,5461
6100,"B","Ship",3,4,215,3,"high","F",5,4670
7333,"D","Ship",3,3,218,3,"medium","M",6,5288
952,"B","Road",5,4,188,7,"medium","F",48,2466
9617,"C","Ship",4,1,272,2,"low","M",1,5666
6957,"A","Ship",3,1,186,3,"high","F",1,5694
2018,"F","Ship",3,1,231,2,"low","F",12,2123
9656,"F","Ship",6,3,244,5,"medium","F",4,1121
816,"F","Road",4,2,200,4,"low","M",43,2747
7426,"B","Ship",3,2,214,2,"medium","M",7,1693
421,"D","Flight",3,1,184,5,"medium","F",58,2544
5896,"B","Flight",4,5,257,3,"medium","M",5,4180
8335,"D","Road",6,4,275,4,"low","M",10,1005
3614,"F","Ship",4,5,274,2,"low","F",2,4492
4765,"D","Ship",3,4,191,2,"medium","M",8,5667
10404,"F","Road",4,4,264,6,"medium","F",6,1748
8187,"A","Ship",4,2,156,4,"medium","F",2,5795
1999,"D","Ship",4,4,168,3,"low","F",35,1434
949,"D","Road",3,3,255,2,"medium","M",3,2894
5723,"C","Ship",6,3,266,4,"medium","M",8,1983
1940,"F","Ship",3,1,215,2,"low","F",47,3678
7288,"B","Ship",3,5,236,2,"low","M",10,5755
6170,"F","Flight",3,4,172,2,"medium","F",5,4647
3332,"F","Ship",4,4,216,2,"medium","M",2,5840
7376,"F","Road",3,1,194,2,"medium","F",1,5931
3686,"F","Road",4,2,262,2,"medium","M",3,4090
10682,"F","Flight",5,4,151,3,"low","F",4,5522
6184,"B","Ship",5,3,182,2,"low","M",4,5579
6046,"B","Ship",6,2,286,4,"low","F",4,1594
9564,"F","Road",4,5,191,2,"low","M",10,5068
2975,"C","Ship",2,3,146,3,"medium","M",18,1289
7997,"C","Ship",5,3,262,5,"low","F",8,1493
7301,"C","Ship",3,4,267,2,"low","M",9,5940
5810,"F","Ship",5,1,179,3,"low","F",7,5814
6869,"C","Ship",6,4,261,4,"low","F",5,1794
1293,"A","Ship",5,5,133,3,"medium","F",21,1648
8830,"B","Ship",4,4,261,5,"medium","F",2,1690
4874,"F","Ship",4,4,225,2,"medium","M",10,4829
1553,"C","Ship",4,1,211,2,"medium","F",44,3099
4263,"A","Flight",3,4,120,4,"high","M",10,5537
4503,"A","Road",4,5,148,8,"medium","M",6,5700
8614,"B","Road",7,1,307,4,"low","F",8,1339
9956,"F","Ship",4,3,264,5,"low","F",2,1541
10065,"A","Ship",3,1,258,2,"low","F",4,5262
9396,"F","Ship",6,3,255,4,"low","M",6,1654
3796,"B","Ship",3,5,252,3,"high","F",4,4248
4518,"F","Flight",5,4,219,4,"low","F",8,4540
6349,"D","Ship",6,5,250,2,"low","F",7,4724
9382,"B","Ship",5,3,242,4,"medium","F",8,4410
8740,"B","Ship",5,2,169,2,"medium","M",4,6000
3164,"F","Flight",5,2,160,3,"high","M",1,5834
10211,"C","Ship",5,5,270,5,"low","M",5,1852
10526,"F","Road",3,2,164,2,"medium","F",3,4666
10482,"F","Ship",5,4,263,5,"low","M",5,1181
2512,"B","Ship",3,1,176,2,"medium","F",45,1470
7509,"A","Road",6,4,290,4,"low","M",3,1710
9680,"F","Ship",5,2,243,5,"medium","F",4,1013
9270,"F","Ship",3,2,244,3,"high","F",5,5781
4040,"F","Ship",4,3,129,6,"medium","F",5,5626
8178,"F","Ship",5,2,139,3,"low","M",9,5920
10498,"B","Ship",2,3,136,3,"low","M",10,4933
8993,"C","Ship",4,5,162,2,"medium","F",9,5345
6578,"F","Flight",5,1,266,5,"low","F",9,1852
3017,"C","Flight",5,5,195,3,"low","M",55,2641
8919,"A","Flight",5,3,241,5,"low","F",2,1834
6489,"A","Ship",3,1,194,3,"low","F",1,5566
7281,"A","Ship",4,3,183,3,"low","M",4,5866
9273,"A","Ship",4,1,195,3,"medium","M",2,4682
873,"A","Ship",3,1,178,5,"low","F",15,1242
3173,"C","Ship",4,4,172,3,"medium","F",1,4201
3883,"D","Ship",5,3,282,3,"medium","M",5,4644
5333,"C","Road",4,3,158,4,"medium","M",7,4460
175,"D","Ship",3,3,242,3,"low","F",51,3935
5613,"A","Flight",5,1,182,5,"high","F",6,5398
7052,"F","Ship",3,5,222,5,"medium","M",2,4027
6748,"B","Ship",4,2,266,3,"medium","F",2,5252
6732,"F","Ship",5,2,246,3,"medium","F",10,5110
3783,"A","Ship",4,1,157,2,"medium","F",5,5647
4570,"B","Ship",4,5,136,3,"medium","M",7,4817
2095,"D","Ship",3,5,272,10,"medium","M",59,2182
4825,"D","Ship",5,1,285,4,"medium","F",10,1428
3535,"D","Ship",3,5,181,2,"medium","M",2,4089
299,"C","Ship",4,2,147,4,"medium","M",52,1129
1406,"F","Ship",5,1,190,4,"medium","M",24,3446
4788,"F","Road",3,2,144,3,"high","F",9,4428
6356,"F","Ship",2,4,114,4,"low","M",9,4452
